https://github.com/gengjia0214/jai,A LEGO-style PyTorch-based Deep Learning Library for ConvNets Modeling
https://github.com/openai/gym,A toolkit for developing and comparing reinforcement learning algorithms.
https://github.com/jansc/ncgopher,A gopher and gemini client for the modern internet
https://github.com/myusuf3/delorean,Delorean: Time Travel Made Easy
https://github.com/quantumlib/Cirq,"A python framework for creating, editing, and invoking Noisy Intermediate Scale Quantum (NISQ) circuits."
https://github.com/werner-duvaud/muzero-general,MuZero
https://github.com/spacerace/romfont,VGA and BIOS rom font extraction
https://github.com/google/python-fire,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.
https://github.com/denoland/deno,A secure JavaScript and TypeScript runtime
https://github.com/athas/raytracers,Performance comparison of parallel ray tracing in functional programming languages
https://github.com/SBRG/bigg_models,The BiGG Models website server
https://github.com/zesterer/atto,An insanely simple self-hosted functional programming language
https://github.com/keijiro/Pix2Pix,Real-time pix2pix implementation with Unity
https://github.com/seanbaxter/circle,The compiler is available for download. Get it!
https://github.com/wilbowma/pl-thesaurus,
https://github.com/lampepfl/dotty,Research compiler that will become Scala 3
https://github.com/aditya-grover/node2vec,
https://github.com/benedekrozemberczki/role2vec,"A scalable Gensim implementation of ""Learning Role-based Graph Embeddings"" (IJCAI 2018)."
https://github.com/theseanco/howto_co34pt_liveCode,"A repository of readmes, techniques, notes and other materials about how i live code in SuperCollider. A (sorta) companion repository to co34pt_livecode "
https://github.com/Red5d/docker-autocompose,Generate a docker-compose yaml definition from a running container
https://github.com/pion/ion,Distributed RTC System by pure Go and Flutter
https://github.com/lpereira/lwan,"Experimental, scalable, high performance HTTP server"
https://github.com/git-series/git-series,Track changes to a patch series over time
https://github.com/gruntwork-io/terragrunt,Terragrunt is a thin wrapper for Terraform that provides extra tools for working with multiple Terraform modules.
https://github.com/ksindi/managers-playbook,:book: Heuristics for effective management
https://github.com/tokio-rs/tokio,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ..."
https://github.com/jayphelps/git-blame-someone-else,Blame someone else for your bad code.
https://github.com/disconcision/depthop,a signed distance field 🎴 raymarcher ⛓️ parallelized with openmp
https://github.com/hendrikniemann/purescript-graphql,End to End typesafe GraphQL with PureScript
https://github.com/doctorn/micro-mitten,You might not need your garbage collector
https://github.com/aftertheflood/sparks,A typeface for creating sparklines in text without code.
https://github.com/sandboxnu/create-sandbox-app,Set up a full stack web app in one command. CI/CD hooks + AWS deploy included.
https://github.com/mateodelnorte/meta,"tool for turning many repos into a meta repo. why choose many repos or a monolithic repo, when you can have both with a meta repo?"
https://github.com/michelhe/rustboyadvance-ng,"RustBoyAdvance-NG is a Nintendo™ Game Boy Advance emulator and debugger, written in the rust programming language."
https://github.com/ajusa/lit,World's smallest responsive 🔥 css framework (395 bytes) 
https://github.com/blitz-js/blitz,⚡️The Fullstack React Framework — built on Next.js
https://github.com/GaloisInc/lean-llvm,LLVM support for the lean theorem prover
https://github.com/gigamonkey/monorepoize,Bash scripts for creating a monorepo out of smaller repos.
https://github.com/paruby/snake-face,🐍 Play snake using your face!  ⬅️😃➡️
https://github.com/jspahrsummers/adt,Algebraic data types for Python
https://github.com/luc-tielen/souffle-haskell,Haskell bindings for the Souffle datalog language
https://github.com/FluxML/Zygote.jl,Intimate Affection Auditor
https://github.com/gchp/iota,A terminal-based text editor written in Rust
https://github.com/ajaynagesh/mean-teacher,A state-of-the-art semi-supervised method for image recognition
https://github.com/iscooool/KeyMouse,Simple Vimium like program for Windows applications.
https://github.com/tonsky/FiraCode,Free monospaced font with programming ligatures
https://github.com/overtone/overtone,Collaborative Programmable Music 
https://github.com/kiwanami/emacs-calfw,A calendar framework for Emacs
https://github.com/thma/WhyHaskellMatters,In this article I try to explain why Haskell keeps being such an important language by presenting some of its most important and distinguishing features and detailing them with working code examples.  The presentation aims to be self-contained and does not require any previous knowledge of the language. 
https://github.com/airbnb/visx,🐯 visx | visualization components
https://github.com/googlecreativelab/chrome-music-lab,"A collection of experiments for exploring how music works, all built with the Web Audio API."
https://github.com/graninas/Hydra,"Hydra is a full-fledged framework for building web services, multithreaded and concurrent applications with SQL and KV DB support. It's currently moving to the production-ready state"
https://github.com/Xe/olin,Webassembly + Event Sourcing
https://github.com/lasp-lang/lasp,Prototype implementation of Lasp in Erlang.
https://github.com/NicklasBoto/BruSKI,"""DeBruijn to SKI"" Untyped language that compiles to Unlambda"
https://github.com/pedrotst/coquedille,A Coq to Cedille compiler written in Coq
https://github.com/Storyyeller/IntercalScript,The IntercalScript programming language
https://github.com/agda/agda,Agda is a dependently typed programming language / interactive theorem prover.
https://github.com/georgewhewell/undervolt,Undervolt Intel CPUs under Linux
https://github.com/ezyang/ocaml-cminsketch,Count-min sketch implementation in OCaml
https://github.com/vascofazza/8bit-cpu,Schematics & code for my 74LS-based 8-bit CPU
https://github.com/pmndrs/react-spring,✌️ A spring physics based React animation library
https://github.com/rmculpepper/gamble,Probabilistic Programming
https://github.com/kach/nearley,"📜🔜🌲 Simple, fast, powerful parser toolkit for JavaScript."
https://github.com/lexi-lambda/hackett,WIP implementation of a Haskell-like Lisp in Racket
https://github.com/nukeop/nuclear,Streaming music player that finds free music for you
https://github.com/sdothum/dotfiles,
https://github.com/emacsorphanage/god-mode,Minor mode for God-like command entering
https://github.com/adjoint-io/bulletproofs,Bulletproofs are short non-interactive zero-knowledge proofs that require no trusted setup 
https://github.com/NathanReb/ocaml-afl-examples,Small examples of how to use AFL to fuzz OCaml programs
https://github.com/Two9A/jsGB,JavaScript emulation of the GameBoy console
https://github.com/taichi-dev/taichi,"Productive & portable programming language for high-performance, sparse & differentiable computing on GPUs"
https://github.com/tmlabonte/tendies,"TensorFlow Distributed Image Serving - A lightweight, RESTful remote inference library for decoupling deep learning development and deployment. Example usage cases with CycleGAN and Faster R-CNN. Includes tutorial ipynbs."
https://github.com/barak/oaklisp,An object-oriented dialect of Scheme
https://github.com/barak/stalin,"stalin brutally optimizing Scheme compiler, with Debianization patches"
https://github.com/plasma-umass/Stopify,A JS-to-JS compiler that makes it easier to build Web IDEs and compile to JS.
https://github.com/rust-lang/datafrog,A lightweight Datalog engine in Rust
https://github.com/skulpt/skulpt,Skulpt is a Javascript implementation of the Python programming language
https://github.com/dbp/funtal,FunTAL: mixing a functional language with assembly.
https://github.com/sweet-js/sweet-core,Sweeten your JavaScript.
https://github.com/ossu/computer-science,:mortar_board: Path to a free self-taught education in Computer Science!
https://github.com/jasonhemann/microKanren,"The implementation of microKanren, a featherweight relational programming language"
https://github.com/Magentron/chkrootkit,This program locally checks for signs of a rootkit. 'Forked' to fix false-positive for SucKIT rootkit
https://github.com/Timvde/UserChrome-Tweaks,A community maintained repository of userChrome.css tweaks for Firefox
https://github.com/shosca/lightdm-webkit-archlinux-theme,lightdm webkit theme for Archlinux
https://github.com/lptstr/lcharmap,The Windows `charmap` utility for Linux
https://github.com/replit/clui,CLUI is a collection of JavaScript libraries for building command-line interfaces with context-aware autocomplete.
https://github.com/achlipala/frapapp,Web application for course on Formal Reasoning About Programs
https://github.com/amitozdeol/awesome-dev-websites,📄 A curated list of awesome developer's personal websites
https://github.com/DimitarPetrov/stegify,"🔍 Go tool for LSB steganography, capable of hiding any file within an image."
https://github.com/manateelazycat/emacs-application-framework,Emacs application framework
https://github.com/mit-frap/spring20,"Problem Sets for MIT 6.822 Formal Reasoning About Programs, Spring 2020"
https://github.com/PLSysSec/rlbox_sandboxing_api,Implementation of the RLBox sandboxing API
